customer_tweet_id,customer_text,customer_created_at,brand_response_id,brand_response,brand
301103,"USER USER Since the iOS 11 update, the layout is clunky &amp; jumbled. The functionality with the lock screen is terrible and non-responsive at times.",Fri Oct 06 17:49:50 +0000 2017,301102,USER We'd like to hear more about what's happening with the Podcast app. Please send us a DM. URL,AppleSupport
301107,"USER Must, Rollout New Version Of Ios With Battery Improvements. So in Ios 11 Major Problem Is Battery Draining...!",Fri Oct 06 18:08:16 +0000 2017,301106,USER Help is here. We've received your DM and will respond to you there soon. It will be our pleasure to get started with you.,AppleSupport
301109,USER Why can’t we sort Messages and Photos latest at top to oldest at bottom like Twitter? USER,Fri Oct 06 17:35:23 +0000 2017,301108,USER Check out our feedback website. There you can leave your suggestions and have your voice heard: URL,AppleSupport
301111,Thanks USER for creating the IOS 11......SIKE 😡 it has messed up my phone. Can’t receive texts or emails anymore 😑,Fri Oct 06 17:54:19 +0000 2017,301110,USER We'd like to improve your experience with iOS 11. Are you able to send emails and messages?,AppleSupport
301113,Okay so USER spent ₹ 700 on Apple Store on an in-app purchase. Let’s see how and if I can get a refund from USER USER,Fri Oct 06 17:48:56 +0000 2017,301112,USER We'd love to assist. For help with a purchase from the App Store/iTunes Store check out this link: URL,AppleSupport
301116,USER I’ve noticed on an iPhone 6S Plus that the camera is blacked out since iOS11 and iMessages are slow — does new update fix it?,Fri Oct 06 18:00:42 +0000 2017,301115,USER We've received your DM to us as well. We will reply to you in there and help you with each issue mentioned.,AppleSupport
301118,USER 11.0.2 thanks.,Fri Oct 06 22:03:32 +0000 2017,301120,USER DM with the iPhone model and your location and we'll take a deeper look. URL,AppleSupport
301119,USER Oh yea and the random landscape switching whilst in portrait is just 🤦🏼‍♂️,Fri Oct 06 17:58:25 +0000 2017,301117,"USER We'd like to help. As a starting point, are you on iOS 11.0.2 or a different version?",AppleSupport
301122,USER Battery life on 3 month old iPhone 7 is ruined since 11.0.2. 1% of battery life lasting &lt;1 minute. Need phone for 2FA.,Fri Oct 06 17:54:00 +0000 2017,301121,USER We can check out your battery in more detail. Meet us in DM at the link below. URL,AppleSupport
301124,Als jullie mij willen en kunnen helpen niet mailen want USER bekijkt mijn computer maar appen 0634915955. Ik neem de telefoon niet op.,Fri Oct 06 17:33:43 +0000 2017,301123,USER We offer support via Twitter in English. Contact us for help in your preferred language here: URL,AppleSupport
301126,USER USER any way I can get music downloaded from Apple Music onto my iPod classic please?,Fri Oct 06 17:24:59 +0000 2017,301125,"USER Hello. Apple Music is available for iPhone, iPad, iPod touch, Mac, or PC. You can submit feedback here: URL",AppleSupport
301128,USER iPhone 5s and an iPhone 6s both with iOS 11. It freezes if I use 2 apps at once e.g. Facebook and music or messenger and Snapchat. Thank you,Fri Oct 06 20:55:17 +0000 2017,301130,USER Thanks for providing that information. Are both devices on iOS 11.0.2? DM us your answer and we'll continue from there: URL,AppleSupport
301129,All this new iPhone update does is make my phone freeze every 5 minutes. Sort it out USER,Fri Oct 06 17:59:00 +0000 2017,301127,USER We want to help. What iPhone and version of iOS are you using? Is the issue only occurring in certain apps?,AppleSupport
301132,"USER USER became unstable, iMessages just don’t go through in first attempt. And it’s happening frequently after recent update 11.0.2",Fri Oct 06 17:55:24 +0000 2017,301131,"USER We rely on our text messages, too, so let's team up in DM and work together to get this resolved. URL",AppleSupport
301137,"USER My ""New Music Mix"" playlist doesn't show under ""For You"" on macOS or iOS...any suggestions?",Fri Oct 06 17:50:22 +0000 2017,301136,USER Glad you reached out. Please DM us and we can chat. URL,AppleSupport
301139,hey USER - my iphone battery is dropping to single digits withing 3 hours of being charged. Can you help figure out why?,Fri Oct 06 17:56:49 +0000 2017,301138,USER We'd be happy to assist with your battery today. Send us a DM to get started. URL,AppleSupport
301142,USER y’all need to run me my money this update eating my battery tf up 😒😒.,Fri Oct 06 17:52:02 +0000 2017,301141,"USER We'll be happy to look into your battery concerns, we know how important it is. What device is this on?",AppleSupport
301535,"USER I've tried on different days from my iPhone SE (ios11), ipad (ios10.3) and laptop. i get the same error. are some debit cards not accepted?",Fri Oct 06 18:06:55 +0000 2017,301534,USER Thanks for this information. What does the error message say? The wording will help us isolate the cause of the issue.,AppleSupport
301537,"USER I've been trying to buy an app for an hour, but I only get a ""not available at this time"" error. i just want to give you money",Thu Oct 05 00:43:15 +0000 2017,301536,USER Thanks for contacting us. We know the importance of connecting to the App Store. We'd like to help. Which device are you using?,AppleSupport
301539,USER yes i’ve restarted numerous times. it fixes the issue briefly but then it doesn’t work again. i have ios 11.0.2 installed.,Fri Oct 06 21:14:26 +0000 2017,301541,"USER Thanks. Does this only happen when using Bluetooth headphones, or do you notice the issue without headphones as well?",AppleSupport
301542,USER both bluetooth with the powerbeats 3 and without headphones whatsoever,Sat Oct 07 00:15:14 +0000 2017,301543,USER Let's start by disabling Low Power Mode from Settings &gt; Battery. DM us to let us know if that resolves the concern. URL,AppleSupport
301540,USER can y’all please fix the music app in the control panel? i have bluetooth headphones and it won’t let me skip songs. URL,Fri Oct 06 18:23:59 +0000 2017,301538,USER We want you to be able to enjoy your music on your iPhone. Have you restarted the iPhone or updated to the latest iOS 11.0.2?,AppleSupport
301545,USER Thank you! Yes for sure.,Fri Oct 06 18:31:39 +0000 2017,301544,USER Great. You are welcome. Please keep us in the loop.,AppleSupport
301547,"USER Yes it was a typing mistake, I have upgraded to 11.0.1 currently and facing severe battery timing issues after that.",Fri Oct 06 15:50:36 +0000 2017,301546,USER Let's get your iPhone backed up and then updated to iOS 11.0.2 Then meet up with us in DM for the next steps. URL,AppleSupport
301549,My iphone 6S Plus battery started draining after shifting to iOS 11.0.3. It has reduced to one third. USER,Fri Oct 06 13:34:31 +0000 2017,301548,USER We can help and first want to make sure we’re on the same page. Did you just update to 11.0.2?,AppleSupport
301552,"USER I am on 11.0.2 on iPhone 7. Few top bugs being messy notifications with few overlapping each other, unable to remove them, bad battery life.",Sat Oct 07 16:26:58 +0000 2017,301554,USER We'd like to look into these with you. Could you please send us a DM so we can gather some info? URL,AppleSupport
301553,USER should be awarded as most buggy operating system ever released. Are you sure that this is not the beta build?,Fri Oct 06 17:51:40 +0000 2017,301551,USER We can definitely help. Which version of iOS 11 are you running? You can find out by tapping Settings &gt; General &gt; About.,AppleSupport
301556,I’m tryna figure out why my DND is not working USER ????,Fri Oct 06 18:23:42 +0000 2017,301555,"USER Let's find out why Do Not Disturb isn't working properly. Was it just not stopping any alerts, only certain ones?",AppleSupport
301558,USER Please fix iOS 11 errors or re-sign version 10.3.3 for all devices. Many iPhone SE and 5S users are facing serious problems.,Fri Oct 06 18:25:04 +0000 2017,301557,USER We'd like to understand this concern more clearly to be able to help. What specific device and iOS version are you running?,AppleSupport
301560,"USER USER please give me back the 1.7 gb of photos. You can see, there are no photos in icloud 😒 URL",Fri Oct 06 18:31:14 +0000 2017,301559,USER Let's look into this together. Please send us a DM and we will go from there. URL,AppleSupport
301562,USER USER ICloud has been hacked by a very sick person. PLEASE PLEASE help her get it back immediately. I love u Amy!,Fri Oct 06 18:29:06 +0000 2017,301561,USER We are here to help. DM us the details of your issue and we can take a look at this. URL,AppleSupport
301564,"Hey USER I want to reset my security questions but I keep getting this lovely response, what gives? URL",Fri Oct 06 18:16:07 +0000 2017,301563,USER The best resource for this issue will be our Apple ID experts here: URL,AppleSupport
301566,"USER USER My battery is zoooming down. Damn, I’m switching back to Android ASAP. I took it off the charger 1hr ago.its down to 97%. Usuly 💯 4 8hrs.",Fri Oct 06 18:28:13 +0000 2017,301565,USER Let's look at this together. Which device and software version are you using? URL,AppleSupport
301571,USER updated my phone. Now it constantly freezes and apps constantly crash. PLEASE FIX,Fri Oct 06 15:43:31 +0000 2017,301570,USER We’d be happy to look into this for you. Send us a DM with the iPhone you are using and the iOS version it is running. URL,AppleSupport
301577,USER It flickers to the magnified view then back to the lock screen without the clock and sometimes the home button becomes unresponsive.,Sat Oct 07 02:06:46 +0000 2017,301578,USER Got it. Let's get this figured out in DM. Please meet us there. URL,AppleSupport
301575,"USER I'm breaking iOS 11 on my 8plus, when I triple tap to get the magnification from the lock screen. Halp!",Fri Oct 06 18:14:19 +0000 2017,301573,USER We'd like to help look into this together. Which version of iOS are you running currently?,AppleSupport
301580,USER Toma no cu q vcs estenderam tudo q eu falei ! Lixo de celular !,Fri Oct 06 23:07:07 +0000 2017,301582,"USER Since our Twitter support is available in English, get help at URL or join URL",AppleSupport
301581,"USER não faz nem 1 ano q comprei o IPhone 7 e ele já desliga com 50% de bateria, q bela bosta cara vcs fizeram eim !",Fri Oct 06 18:12:09 +0000 2017,301579,"USER Since our Twitter support is available in English, get help at URL or join URL",AppleSupport
301584,USER requested account recovery on 26th September... still waiting. Requested again today. Your service is shocking!,Fri Oct 06 18:19:06 +0000 2017,301583,USER There may be a few options to help speed up recovery time. Check them out here: URL,AppleSupport
301588,USER I’m swiping down with two fingers trying to read the page. This is after multiple restarts of app and phone. URL,Fri Oct 06 18:06:58 +0000 2017,301587,USER We would like to try to help with your iPhone. Send us a DM so we can take a closer look. URL,AppleSupport
301590,USER Thanks I figured it out already. And yeah that was it!,Fri Oct 06 21:03:45 +0000 2017,301592,USER Awesome! We're glad that's worked out for you. Let us know if you have any further questions. Have a great weekend.,AppleSupport
301591,USER I can’t set to not disturb while driving to automatic. Help me I do t want to die URL,Fri Oct 06 18:06:26 +0000 2017,301589,"USER We can happily help look into this with you. To start, go to Settings &gt; General &gt; Restrictions &amp; tell us if that's enabled.",AppleSupport
301594,"Dear USER - I just went from 43% to 15% in 2 minutes. No videos, no email check, no nothing. Thanks for the new iOS. 😡😡😡😡😡",Fri Oct 06 18:52:50 +0000 2017,301593,USER We want your iOS device working properly. Send us a DM and we'll look into this together. URL,AppleSupport
301596,USER My Apple Music name is J4CKWALSH &amp; it’s checked for showing on my profile and being public but every time I go to share this happens: URL,Fri Oct 06 17:53:37 +0000 2017,301595,"USER Hi, Apple Music sharing is a cool new feature. Meet us in DM and we’ll help to get your playlist shared. URL",AppleSupport
301854,USER hello I’m a U.K. citizen and since upgrading my iPhone to ios11 my phone has been crashing and I’ve had problems with my apps,Fri Oct 06 18:39:28 +0000 2017,301853,USER We're happy to look into this with you. Send us a DM. URL,AppleSupport
301857,Can USER help me in checking my iphone battery life....!,Fri Oct 06 18:37:37 +0000 2017,301856,USER We'd like to help. DM us which iOS version you're on and we'll get started. URL,AppleSupport
301859,Tirar print com o IOS 11 tá uma merda. Demora um século pra fazer 😡😡😡😡😡 Meliore Apple USER,Fri Oct 06 18:30:31 +0000 2017,301858,"USER Since our Twitter support is available in English, get help at URL or join URL",AppleSupport
301861,Something I should worry about? USER URL,Fri Oct 06 18:33:08 +0000 2017,301860,USER We want to check this out. Send us a DM and we will go from there. URL,AppleSupport
301865,USER why has my battery life has degraded since iOS11 update. battery doesn’t last a day in ’low battery‘?,Fri Oct 06 18:30:55 +0000 2017,301864,USER We'd like to look at this with you. Which iPhone do you have? URL,AppleSupport
301867,USER USER fix the off-ish issue with Wi-Fi and Bluetooth in the control center. The UI is deceiving.,Fri Oct 06 18:30:56 +0000 2017,301866,USER Could you clarify the issue? Bluetooth and Wi-Fi in the Control Center have changed with iOS 11: URL,AppleSupport
301871,USER is it possible to change the sound effect on for when I get a text message?,Fri Oct 06 17:58:22 +0000 2017,301869,"USER While you cant change the sound, there are steps to adjust those notifications. Check this out: URL",AppleSupport
301873,"USER Yes, yes I am.",Sun Oct 08 20:02:02 +0000 2017,301875,USER Send us a DM. We'll work with you from there. URL,AppleSupport
301874,Why does every . USER iOS update drain my battery more and more...,Fri Oct 06 18:26:10 +0000 2017,301872,USER That's not the experience we expect you to have. We'd like to see how we can help. Are you running iOS 11.0.2?,AppleSupport
302260,Sigo pensando que ha sido un ERROR instalar la actualización sigo teniendo problemas con el 📱 USER 😟,Fri Oct 06 19:06:58 +0000 2017,302258,USER We offer support via Twitter in English. Get help in Spanish here: URL or join URL,AppleSupport
302262,USER tryin 2 remove friends from activity app th@ no longer use  watch. Every time I delete them I get failure to delete. Any fix?,Fri Oct 06 18:50:25 +0000 2017,302261,USER We're here to help! Let's restart the Apple Watch and try again: URL,AppleSupport
302264,"USER iOS 11.0.2 on my new iPhone 8 plus=LAGGY/stuttering, draining like crazy, and taking HOURS to charge. What is going on?",Fri Oct 06 18:54:59 +0000 2017,302263,USER We want to help. Send us a DM and we can help get things sorted out for you then. URL,AppleSupport
302266,MY PHONE DIED WHILE STARTING UP TWICE TODAY😡😡😡 USER FIX DIS SHIT MOE,Fri Oct 06 18:59:42 +0000 2017,302265,USER We've got your back! Which iPhone and iOS version are you using? Meet us in DM and let us know. URL,AppleSupport
302268,"USER I had closed my laptop for the night and found it frozen like that in the morning. Had a litany of programs open: iTerm2, Chrome, etc...",Fri Oct 06 21:36:42 +0000 2017,302270,"USER Were you able to click continue to re-open the applications that were open, or open them again from the Desktop?",AppleSupport
302271,"USER No, my screen wouldn’t turn on at all and then touchbar buttons didn’t do anything. So, I restarted it.",Sat Oct 07 01:25:48 +0000 2017,302272,USER Send us a DM and let us know if there was any change after you restarted. We'll investigate further from there. URL,AppleSupport
302269,This is a $2000 laptop that just freezes for the fun of it. cc: USER URL,Fri Oct 06 18:43:27 +0000 2017,302267,USER Let's work together to get to the bottom of the trouble you're having. What application were you using when this occurred?,AppleSupport
302275,USER do something about IOS because the phone is not running well as it supposed to,Fri Oct 06 22:52:56 +0000 2017,302277,"USER We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. URL",AppleSupport
302276,Ajeitem a cagada com sistema operacional thanks USER USER,Fri Oct 06 18:45:46 +0000 2017,302274,"USER Since our Twitter support is available in English, get help at URL or join URL",AppleSupport
302279,"Hi USER Since macOS High Sierra install, my external SD card is removed every time it’s back from sleep. That didn’t happen before",Fri Oct 06 18:44:34 +0000 2017,302278,USER We'd like to look into this a bit closer with you. Could you join us in DM with more details?,AppleSupport
302281,USER sent me a replacement phone and the battery life is worse than my old phone 😒,Fri Oct 06 18:44:21 +0000 2017,302280,USER That's not good! We want to help. Which iPhone and iOS version are you using? Are you using the same Lightning cable?,AppleSupport
302283,USER Also bugs like ...this is what my phone contacts presently look like 👀 URL,Sat Oct 07 04:31:07 +0000 2017,302285,USER We'd like to look into this further with you. DM us and we'll go from there. URL,AppleSupport
302284,USER I have a 2mo old iPhone 7 and recently updated to the new iOS. I’ve used my phone 2times since 10:30 At 11:30 it is at 84% 👀!,Fri Oct 06 18:41:13 +0000 2017,302282,USER Thanks for reaching out. Try the steps here and let us know if there's any change: URL,AppleSupport
302288,USER what the hell has the latest IOS 11.0.2 done to my phone? It has frozen 6 times today! Nothing but reboot fixes it,Fri Oct 06 18:32:02 +0000 2017,302287,USER Let's look into this together. Please send us a DM and we will go from there.,AppleSupport
302290,USER Yes. Still freezes and crashes upon opening.,Fri Oct 06 21:32:08 +0000 2017,302292,"USER If that is the case, please check out: URL but keep us posted in DM if that doesn't work. URL",AppleSupport
302291,Anyone else’s USER freeze and crash when opening after the new USER iOS update?,Fri Oct 06 18:40:33 +0000 2017,302289,USER Hi there! Have you done any troubleshooting so far--such as reinstalling the app?,AppleSupport
302640,Hey USER after installing ios 11.0.2 there is huge drain in battery life on my iphone 7plus ......an quick update please 🙏🏼.,Fri Oct 06 19:19:53 +0000 2017,302639,USER DM us using the link below. We're glad to work with you on your battery issue.,AppleSupport
302643,USER why has the new update made my iPhone 7 Plus battery die quicker?,Fri Oct 06 19:16:27 +0000 2017,302642,"USER That's certainly not behavior we'd expect, let's partner together in DM to investigate. URL",AppleSupport
302645,"USER I’ve done that a dozen times, still pops up with the autocorrection of H)e",Fri Oct 06 21:58:25 +0000 2017,302647,USER Please reach out to us in a DM. We'll provide you with the next steps there: URL,AppleSupport
302646,USER I tried text replacement and fiddling with keyboard settings. Nothing worked.,Fri Oct 06 19:00:35 +0000 2017,302644,"USER We can help out. You should be able to select the first option in your screenshot to ""teach"" it the corrected spelling.",AppleSupport
302650,USER yes it does,Fri Oct 06 21:49:41 +0000 2017,302652,"USER From Settings &gt; General &gt; About, can you tell us the exact iOS version?",AppleSupport
302651,USER this is a example btw,Fri Oct 06 18:51:59 +0000 2017,302649,USER Let us know if you still have this issue after restarting and if it happens on Wi-Fi.,AppleSupport
302657,USER Nope; it just starts up how it normally would,Sat Oct 07 07:01:56 +0000 2017,302659,USER Thanks for that information. Please come on over to DM and we'll take a closer look into this with you. URL,AppleSupport
302658,"USER since updating my phone to ios1102, my phone keeps randomly turning off?!",Fri Oct 06 18:57:08 +0000 2017,302656,USER Well that's not good! Let's see why it's turning off. Do you ever see any alerts when it's loading back up?,AppleSupport
302662,"USER hi, are you able to make the app animation the same like ios10 I’m getting headaches from changing apps &amp; Dots for connection",Fri Oct 06 21:28:02 +0000 2017,302660,USER We can offer some suggestions for animation. Disable Low Power Mode and see URL then tell us if it helps.,AppleSupport
302665,The new iPhone update stay turning on my WiFi bruh!!! 😡😤 USER,Fri Oct 06 18:58:57 +0000 2017,302663,"USER We want to help. With iOS 11, you can turn off Wi-Fi and Bluetooth in Settings. More information is here: URL",AppleSupport
302925,USER Update killed my wife’s phone. Phone won’t even turn on anymore. USER USER,Sat Nov 25 03:50:52 +0000 2017,302924,USER We can help you with this. Follow the steps here and let us know if this helps you: URL DM us if you run into any trouble: URL,AppleSupport
302928,USER well um for starters it shuts off @ 75% and doesn’t turn back on half the time. it’s extremely glitchy and so much more.,Sat Nov 25 03:46:15 +0000 2017,302927,"USER Are you experiencing both of these behaviors while using specific applications or features? What's the iOS version you're using? Meet us in a DM, we'll continue with this there. URL",AppleSupport
302930,"my phone isn't working, yet again. come on USER get it together.",Sat Nov 25 03:26:10 +0000 2017,302929,USER We want your iPhone to be available to you when you need it. Let us know what specifically is going on with it. You have our commitment that we'll work with you to investigate so we can offer the best solution.,AppleSupport
302932,It keeps autocorrecting to I.T USER time for another update,Sat Nov 25 03:48:41 +0000 2017,302931,USER Thanks for reaching out. Let’s meet in DM so we can look into this with you. URL,AppleSupport
302934,USER Wife updated 2 days ago and 11.1.2 killed her phone USER USER phone won’t turn on. It just glitches non stop.,Sat Nov 25 03:49:28 +0000 2017,302933,"USER We'd love to help! Please send us a DM, and we'll investigate this together. URL",AppleSupport
302937,USER how do I get my photos from iCloud on to my new iPhone 8? It didn’t Just Work™,Sat Nov 25 03:45:12 +0000 2017,302936,USER We are here for you. Reach us via DM to continue. URL,AppleSupport
302939,"USER when I try to download something I was brought to the payment page, and when I put my card info in it said that it was declined. I don’t know why tho please help",Sat Nov 25 03:40:04 +0000 2017,302938,USER We're here to help. This page may able to provide some guidance: URL DM us if you are still having issues. URL,AppleSupport
302941,USER Man look every time I️ type a “I️” my shit get to tweakin. On both my phones.,Sat Nov 25 03:39:49 +0000 2017,302940,"USER An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.2. For more info, check out: URL URL",AppleSupport
302943,Wen y’all gon fix this stupid shit with the keyboard? USER,Sat Nov 25 03:31:18 +0000 2017,302942,USER Let's take a closer look together. What exactly is happening with your device's keyboard and which model do you have? Which exact OS version is installed and have you tried any steps yet?,AppleSupport
302945,USER sooooo why does my phone keep doing this on my lock screen???????? URL,Sat Nov 25 03:39:11 +0000 2017,302944,USER Let's get to the bottom of this together. Which version of iOS are you using? You can check that at Settings &gt; General &gt; About. Let us know in DM to continue. URL,AppleSupport
302947,USER what does this mean? URL,Sat Nov 25 03:26:52 +0000 2017,302946,USER We'll be glad to look into this with you. Send us a DM and we'll get started. URL,AppleSupport
302949,USER USER mine does that too sometimes,Sat Nov 25 03:34:40 +0000 2017,302948,USER Hi there. Let's meet in DM and discuss it. We're here to help. URL,AppleSupport
302950,Pretty sure my phone is possessed?? The volume on my music changes by itself .. what the fuck USER ?? URL,Sat Nov 25 03:33:28 +0000 2017,302951,USER We'd be happy to take a look into this with you. Could you please send us a DM with the iOS version you're running so we can get started? URL,AppleSupport
302956,USER make your charging cables stronger. My macbook air charger just broke with very little wear and tear.,Sat Nov 25 03:31:38 +0000 2017,302955,USER Let's look into this charger issue for you. How did your charger break? Let us know in DM. URL,AppleSupport
302958,USER my phone updated on its own and now I️t keeps freezing and I️ can’t make calls,Sat Nov 25 03:34:02 +0000 2017,302957,USER Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. URL,AppleSupport
302960,USER What’s going on with “Activation Required” on my new phone?? 😭😫😩Just bought it from Best Buy!!,Sat Nov 25 03:35:00 +0000 2017,302959,USER Let's look into this for you. This page may be able to help: URL DM us if you are still having issues. URL,AppleSupport
302962,USER I Need Your Help,Sat Nov 25 03:29:51 +0000 2017,302961,USER We've got your back. DM us and we'll go from there. URL,AppleSupport
302964,"Someone let me know when USER fixes the ""I"" glitch so I can update to iOS 11",Sat Nov 25 03:31:34 +0000 2017,302963,USER We recently released an iOS update that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: URL DM us back if you have any other questions. We're here to help. URL,AppleSupport
302966,"USER I kinda wanna re-pair my Apple Watch/do a fresh start over since been acting funny. I won’t lose any previous health or activity data, correct? Thanks!",Sat Nov 25 03:21:34 +0000 2017,302965,USER We're happy to help with your Apple Watch! Unpairing an Apple Watch will remove this data. How do you back up your Apple Watch? Could you let us know what's going on with your Apple Watch? URL,AppleSupport
302969,USER I’m annoyed my new iOS upgrade switches screen brightness at its own will. Did you not fix this?! Love: iPhone user since 2007 and never complained.,Sat Nov 25 03:26:37 +0000 2017,302967,USER Auto-Brightness is enabled by default in iOS 11. You can disable it from Settings &gt; General &gt; Accessibility &gt; Display Accommodations. Let us know in DM if you need further assistance with this. URL,AppleSupport
302971,"USER What happens if I gift someone a film in iTunes Store to their iTunes login email address, but they already own the film?",Sat Nov 25 03:22:25 +0000 2017,302970,USER We'd be happy to look into this with you! Contact our iTunes team here: URL They should be able to assist!,AppleSupport
302973,"USER I’m running 11.1.2 The lag is mostly prominent when I’m using the keyboard, regardless of app.",Sat Nov 25 03:54:35 +0000 2017,302975,USER Okay. Join us in DM so we can better assist you: URL,AppleSupport
302974,"My 7 been lagging a gang ever since I updated...smh, c’mon USER",Sat Nov 25 03:25:41 +0000 2017,302972,USER Let us help to get your iPhone to work as it's expected to. Does this happen when using certain features or applications? What's the exact iOS version you're using?,AppleSupport
303104,"USER No, all other apple devices here work well. This issue has only been apparent since I did the update yesterday.",Fri Oct 06 19:31:19 +0000 2017,303103,"USER Thanks for that info. So we can take the next steps, let's take things to DM for the next steps. URL",AppleSupport
303106,USER since update 11.0.2 my WiFi. I longer works. Will the fix be out today or can I revert to the previous iOS?,Fri Oct 06 16:21:48 +0000 2017,303105,USER Let's get to the bottom of this. Do you have this issue with multiple Wi-Fi networks?,AppleSupport
303108,"USER With the latest update, why am I unable to go back and read older messages ?",Fri Oct 06 23:47:47 +0000 2017,303110,"USER How long ago was the older message created? Are you referring to the Messages app, or another messaging app? DM us here: URL",AppleSupport
303109,USER Is there anyway I can go back to IOS 10 ?,Fri Oct 06 19:30:56 +0000 2017,303107,USER We do not support going back to older versions. It's important that iOS is up-to-date for the latest features and security.,AppleSupport
255554,USER USER Same here but mine keeps switching itself off and I have to turn it back on 😡😡😡😡,Fri Oct 06 19:30:56 +0000 2017,303111,USER Let's look into that. Send us a DM and we'll go from there. URL,AppleSupport
303113,USER USER Just upgraded to 11.0.2. My phone is frozen. Will not shut off or reboot. Not happy!!!!!,Fri Oct 06 22:15:10 +0000 2017,303115,USER Let's begin by force restarting the iPhone. This article goes over how to do that for your model: URL,AppleSupport
303116,USER Power button plus volume down button did the trick. Rebooted. Who knew?,Sat Oct 07 14:36:53 +0000 2017,303117,USER We're glad to hear that resolved things for you. Reach out if you need further assistance.,AppleSupport
303114,Damn USER coming out with new emojis but still can’t fix the damn battery drainage 🤦🏼‍♀️🤦🏼‍♀️😡iOS 11 suppose to be better and improved,Fri Oct 06 19:34:00 +0000 2017,303112,USER We have released 11.0.2. Make sure you have a backup and then go ahead and get your iPhone updated: URL,AppleSupport
303120,"USER USER I was stuck on an airplane with no Wi-Fi for 8 hours so slow reply. Many issues. Freezes, app crashes, battery drain it’s goes on.",Fri Oct 06 20:06:59 +0000 2017,303118,USER We'd be happy to look into this with you. Send us a DM to get started. URL,AppleSupport
303125,¿ Qué le pasó al nuevo software de USER ? ¿ 11.0.2 es horrible !! 😱,Fri Oct 06 19:37:56 +0000 2017,303123,USER We offer support via Twitter in English. Get help in Spanish here: URL or join URL,AppleSupport
303127,Absolute fuming with USER every time I update my fone it breaks,Fri Oct 06 19:28:12 +0000 2017,303126,USER We can help you with this. Join us in DM so we can better assist you: URL,AppleSupport
303129,"USER Hello, there is some spelling problems in Watch App. For your information USER URL",Fri Oct 06 19:29:44 +0000 2017,303128,USER Thanks for reaching out to us. Can you DM us? We'd like to know more about what you're seeing. URL,AppleSupport
303131,USER it still isn't working :'( has me locked out for too many attempts v frustrated just want to be able to use my phone,Sat Oct 07 01:49:42 +0000 2017,303133,"USER When you are locked out for attempts, please wait out the period. This is a security policy set to protect your data.",AppleSupport
303132,USER I can't ACTIVATE MY NEW PHONE bc i need a verification code being sent to my phone that I can't get until it's activated pls help,Fri Oct 06 19:36:19 +0000 2017,303130,USER We'd love to help! This link will help you get a verification code: URL,AppleSupport
303135,"USER 11.0.2 thank you! my 6s now draints its battery in matter of hours, not a full day as it used to be. Let us downgrade please!",Fri Oct 06 16:58:18 +0000 2017,303134,"USER Let's check this out together. We've received your DM, and will continue there. We'll get your iPhone working as it should.",AppleSupport
303138,USER will you guys plz reply?,Fri Oct 06 19:58:22 +0000 2017,303136,"USER We got your DM, and we will respond to you there.",AppleSupport
303140,"USER Yes, but it’s STILL ON.",Fri Oct 06 23:06:04 +0000 2017,303142,USER Turning off Wi-Fi is only possible via Settings. Using Control Center will disconnect from any network that you're connected to.,AppleSupport
303143,USER So the update made it to were I have to go to settings to properly turn on and off the WiFi instead of using control center? :/,Sun Oct 08 04:50:50 +0000 2017,303144,USER That is correct. These changes were implemented to keep important features available while still disconnecting from networks.,AppleSupport
303141,USER Is there anyway to stop my WiFi from ALWAYS being on besides going into settings and turning it off?,Fri Oct 06 19:25:31 +0000 2017,303139,USER Disconnect from any network you're connected to by using the Contol Center is another option: URL,AppleSupport
303146,"USER iOS11 has a call end button problem. its displayed while phone is LOCKED, calls disconnect! please advise! Bug rpt team says no!",Fri Oct 06 20:11:14 +0000 2017,303145,"USER Hey there, we know how important it is for our iPhones to work properly. Let's meet in DM and we can gather more info there. URL",AppleSupport
303148,God fuck I unlock my phone and battery goes to 40% EXBLAIN USER,Fri Oct 06 19:28:57 +0000 2017,303147,USER Hi there! Can you provide us with some more details?,AppleSupport
303162,USER I put in the code they sent but got this. Help plz URL,Fri Oct 06 19:25:33 +0000 2017,303161,USER Let's restart the device. Does the issue persist?,AppleSupport
303165,USER USER Hi- Will my old iPhone chargers from my iPhone 6s Plus work w/ my new 8 Plus? I can’t tell if they are the same? Thnx!,Fri Oct 06 18:50:31 +0000 2017,303163,"USER Great question! The iPhone 6s Plus uses an Apple Lightning to USB cable, which is also used by the iPhone 8 Plus.",AppleSupport
303167,"Depuis la mise à jour de l’OS en v11, mon IPhone 6 n’est plus du tout réactif normal USER ?",Fri Oct 06 19:05:49 +0000 2017,303166,USER We offer support via Twitter in English. Contact us for help in your preferred language here: URL,AppleSupport
303170,USER It’s the iPhone 7,Fri Oct 06 23:21:50 +0000 2017,303172,USER Thank you. What is the iOS version in Settings &gt; General &gt; About?,AppleSupport
303171,USER Phone is acting very laggy when opening apps or the screen will just go black on me,Fri Oct 06 19:18:37 +0000 2017,303169,USER What model of iPhone do you have and what's the exact iOS version? Settings &gt; General &gt; About Try: URL,AppleSupport
